id,score,category,categoryID,name,address,postalcode,city,latitude,longitude,venue_name,venue_latitude,venue_longitude,
0,4b1104e7f964a520817723e3,7.6,Dessert Shops,4bf58dd8d48988d1d0941735,Max Brenner Chocolate Bar,Shop 25-27 Red Cape Ln,3000,Melbourne,-37.810692,144.965691,Boilermaker House,-37.81132,144.966155
1,548e129b498e3012587f3e5c,9.3,Coffee Shops,4bf58dd8d48988d1e0931735,Little Rogue Coffee,20 Drewery Ln,3000,Melbourne,-37.810911,144.964027,Boilermaker House,-37.81132,144.966155
2,4b0e7e43f964a520015823e3,7.9,Greek Restaurants,4bf58dd8d48988d10e941735,Stalactites,183 Lonsdale St,3000,Melbourne,-37.81087,144.967065,Boilermaker House,-37.81132,144.966155
3,4fbdbc78e4b0e542befde5b0,7.1,Coffee Shops,4bf58dd8d48988d1e0931735,Starbucks,205 Swanston St.,3000,Melbourne,-37.811288,144.964576,Boilermaker House,-37.81132,144.966155
4,5354692f498e614ef2fa84c2,7.9,Food Courts,4bf58dd8d48988d120951735,Emporium Café Court,"Level 3, Emporium Melbourne, 287 Lonsdale St",3000,Melbourne,-37.811925,144.963785,Boilermaker House,-37.81132,144.966155
5,4ea6649777c831bd19353fea,6.4,Bars,4bf58dd8d48988d116941735,Asian Beer Cafe,Level 3 Melbourne Central,3000,Melbourne,-37.809887,144.964013,Boilermaker House,-37.81132,144.966155
6,4cfa3cb6a6c76a3192119e5f,7.7,Cafés,4bf58dd8d48988d16d941735,Chocolateria San Churro,"Shop 255 QV Centre, Swanston St",3000,Melbourne,-37.810482,144.964394,Boilermaker House,-37.81132,144.966155
7,535f0e49498e02d827e232fa,8.2,Coffee Shops,4bf58dd8d48988d1e0931735,Nespresso Boutique,"Store 30, Ground Floor, 287 Lonsdale Street",3000,Melbourne,-37.812153,144.96373,Boilermaker House,-37.81132,144.966155
8,4b058747f964a520a58822e3,8.3,Bars,4bf58dd8d48988d116941735,Cookie,1/252 Swanston St,3000,Melbourne,-37.812078,144.964929,Boilermaker House,-37.81132,144.966155
9,4b337a62f964a520c51925e3,5,Fast Food Restaurants,4bf58dd8d48988d16e941735,McDonald's,275 Swanston St,3000,Melbourne,-37.8116,144.964554,Boilermaker House,-37.81132,144.966155
10,56ab443f498e45f9a87c3627,8.2,Ramen Restaurants,55a59bace4b013909087cb24,Shujinko,225 Russell St,3000,Melbourne,-37.811213,144.967384,Boilermaker House,-37.81132,144.966155
11,4c072bd30e0a2d7fb90ced0c,6.3,Dessert Shops,4bf58dd8d48988d1d0941735,The Pancake Parlour,211 La Trobe St,3000,Melbourne,-37.810284,144.963128,Boilermaker House,-37.81132,144.966155
12,4b1b4929f964a5208dfa23e3,7.3,Coffee Shops,4bf58dd8d48988d1e0931735,Starbucks,"Shop 5, 235 Bourke St.",3000,Melbourne,-37.813392,144.966234,Boilermaker House,-37.81132,144.966155
13,4ba7f1e4f964a520cac039e3,7.5,Food Courts,4bf58dd8d48988d120951735,David Jones Food Hall,David Jones,3000,Melbourne,-37.81384,144.964586,Boilermaker House,-37.81132,144.966155
14,4bdd1144645e0f47f2cb6a19,5.6,Food Courts,4bf58dd8d48988d120951735,The Dining Hall,Melbourne Central Shopping Centre,3000,Melbourne,-37.810317,144.963056,Boilermaker House,-37.81132,144.966155
15,4b0a0d74f964a5205b2123e3,5.7,Shopping Malls,4bf58dd8d48988d1fd941735,Galleria,385 Bourke St,3000,Melbourne,-37.815089,144.963063,Boilermaker House,-37.81132,144.966155
16,53eb306c498eb4d043834807,8.1,Ramen Restaurants,55a59bace4b013909087cb24,Hakata Gensuke,168 Russell St,3000,Melbourne,-37.812271,144.967908,Boilermaker House,-37.81132,144.966155
17,557faa14498e003d0f96b102,7.5,Dumpling Restaurants,4bf58dd8d48988d108941735,Din Tai Fung ???,"Level 4, Emporium Melbourne, 287 Lonsdale Street",3000,Melbourne CBD,-37.812414,144.964077,Boilermaker House,-37.81132,144.966155
18,5b2df66ff79faa002c8732b6,8,Cafés,4bf58dd8d48988d16d941735,Rustica,Melbourne Central Level 2,3000,Melbourne,-37.811528,144.963492,Boilermaker House,-37.81132,144.966155
19,58e6d8f22bc5e25a8a95734c,7.7,Coffee Shops,4bf58dd8d48988d1e0931735,Starbucks,"Shop 151, 221 La Trobe St",3000,Melbourne,-37.809834,144.963763,Boilermaker House,-37.81132,144.966155
20,56e675f2498ed140e11c4a72,7.3,Dim Sum Restaurants,4bf58dd8d48988d1f5931735,Tim Ho Wan,206 Bourke St,3000,Melbourne,-37.813025,144.967086,Boilermaker House,-37.81132,144.966155
21,584b7c980802cb76416337de,7.9,Burger Joints,4bf58dd8d48988d16c941735,Betty's Burgers,97 Elizabeth St,3000,Melbourne,-37.81593,144.963798,Boilermaker House,-37.81132,144.966155
22,5acdd1679d6a195ad563ff3a,9.2,Ice Cream Shops,4bf58dd8d48988d1c9941735,Pidapipó Gelateria,8 Degraves St,3000,Melbourne,-37.817715,144.965997,Boilermaker House,-37.81132,144.966155
23,5153695ce4b02965ee259940,9,Coffee Shops,4bf58dd8d48988d1e0931735,Dukes Coffee Roasters,247 Flinders Ln.,3000,Melbourne,-37.816763,144.966064,Boilermaker House,-37.81132,144.966155
24,58a7f2e65cab2f6649255137,8.8,Japanese Restaurants,4bf58dd8d48988d111941735,Calia,287 Lonsdale street,3000,Melbourne,-37.812724,144.96393,Boilermaker House,-37.81132,144.966155
25,59cdb84bf62f2b7597d3b9f4,8.4,Thai Restaurants,4bf58dd8d48988d149941735,Dodee Paidang Thai Street Food Bar And Cafe,353 Little Collins St,3000,Melbourne,-37.815654,144.963264,Boilermaker House,-37.81132,144.966155
26,4b10a369f964a520297423e3,7.2,Coffee Shops,4bf58dd8d48988d1e0931735,Sensory Lab,297 Little Collins St.,3000,Melbourne,-37.814806,144.965098,Boilermaker House,-37.81132,144.966155
27,4b058747f964a520718822e3,8.7,Dessert Shops,4bf58dd8d48988d1d0941735,Koko Black,Shop 4 Royal Arcade,3000,Melbourne,-37.814485,144.964033,Boilermaker House,-37.81132,144.966155
28,5853805176f2ca378f9afb07,7.7,Coffee Shops,4bf58dd8d48988d1e0931735,Starbucks,385 Bourke St,3000,Melbourne,-37.814721,144.963272,Boilermaker House,-37.81132,144.966155
29,4b058748f964a520cf8822e3,9,Coffee Shops,4bf58dd8d48988d1e0931735,Brother Baba Budan,359 Little Bourke St,3000,Melbourne,-37.813445,144.962137,Boilermaker House,-37.81132,144.966155
30,5a15f5fde4c4594c8eb555ab,6.9,Coffee Shops,4bf58dd8d48988d1e0931735,Industry Beans,345 Little Collins Street,3000,Melbourne,-37.815315,144.963249,Boilermaker House,-37.81132,144.966155
31,5368ad36498eb3c4cc6e52a8,8.8,Asian Restaurants,4bf58dd8d48988d142941735,Supernormal,180 Flinders Ln,3000,Melbourne,-37.816003,144.968388,Boilermaker House,-37.81132,144.966155
32,4b05874ef964a520ac8a22e3,8.7,Spanish Restaurants,4bf58dd8d48988d150941735,MoVida,1 Hosier Ln,3000,Melbourne,-37.816619,144.969161,Boilermaker House,-37.81132,144.966155
33,55e6828a498eb23090956e29,9.2,Cafés,4bf58dd8d48988d16d941735,Brick Lane,33 Guildford Ln,3000,Melbourne CBD,-37.811341,144.959816,Boilermaker House,-37.81132,144.966155
34,550a26f6498e6e51068eb03d,8.3,Cafés,4bf58dd8d48988d16d941735,Oli & Levi,"Shop B17, 385 Bourke St",3000,Melbourne,-37.814498,144.962681,Boilermaker House,-37.81132,144.966155
35,4b058747f964a520a68822e3,7.9,Cafés,4bf58dd8d48988d16d941735,Pellegrini's,66 Bourke St.,3000,Melbourne,-37.811838,144.971253,Boilermaker House,-37.81132,144.966155
36,50a6120be4b0b3c0aafc8de1,8.1,Gastropubs,4bf58dd8d48988d155941735,Captain Melville,34 Franklin St,3000,Melbourne,-37.807792,144.961638,Boilermaker House,-37.81132,144.966155
37,4b09e3b5f964a520431f23e3,8.6,Tea Rooms,4bf58dd8d48988d1dc931735,Hopetoun Tea Rooms,"Block Arcade, 282 Collins St",3000,Melbourne,-37.815896,144.964634,Boilermaker House,-37.81132,144.966155
38,5a12162d6a59504af6ee14eb,8,Cafés,4bf58dd8d48988d16d941735,Brunetti,250 Flinders Lane,3000,Melbourne,-37.81675,144.965858,Boilermaker House,-37.81132,144.966155
39,4b7a0b3af964a5206a202fe3,5.7,Food Courts,4bf58dd8d48988d120951735,Melbourne Central Food Court,"LG Level, Melbourne Central",3000,Melbourne,-37.810319,144.962996,Boilermaker House,-37.81132,144.966155
40,59e7ca0f60255e613bbb7d8e,7.4,Coffee Shops,4bf58dd8d48988d1e0931735,Tulip Coffee,7a Degraves St,3000,Melbourne,-37.817706,144.965937,Boilermaker House,-37.81132,144.966155
41,4cc11204d363721ef20d58c9,7.6,Cafés,4bf58dd8d48988d16d941735,Brunetti,Level 3 Myer,3000,Melbourne,-37.813286,144.963748,Boilermaker House,-37.81132,144.966155
42,5bb292bcf05ca8002df4184f,8.8,Bakeries,4bf58dd8d48988d16a941735,Lune Croissanterie,Shop 16/161 Collins St.,3000,Melbourne,-37.815514,144.969415,Boilermaker House,-37.81132,144.966155
43,4f580d7de4b0b8ced71f4d35,6.9,Sandwich Places,4bf58dd8d48988d1c5941735,Schnitz,203 Elizabeth St.,3000,Melbourne,-37.813613,144.962877,Boilermaker House,-37.81132,144.966155
44,50429fa7e4b00a5804c4e20e,7.3,Malay Restaurants,4bf58dd8d48988d156941735,Mamak,366 Lonsdale St,3000,Melbourne,-37.812426,144.96159,Boilermaker House,-37.81132,144.966155
45,4c3e8d240596c9287b8a8478,5.8,Tea Rooms,4bf58dd8d48988d1dc931735,The Terrace Tea Rooms,Royal Botanical Gardens,3141,South Yarra,-37.829306,144.982692,Royal Botanic Gardens,-37.830938,144.979877
46,548a4281498e7fcddf217eca,8.7,French Restaurants,4bf58dd8d48988d10c941735,Entrecôte,131-133 Domain Rd,3141,South Yarra,-37.833887,144.980552,Royal Botanic Gardens,-37.830938,144.979877
47,4b4c4235f964a52031b026e3,7.7,Thai Restaurants,4bf58dd8d48988d149941735,The Golden Triangle Restaurant,123 Park St.,3141,South Yarra,-37.834093,144.982288,Royal Botanic Gardens,-37.830938,144.979877
48,52e456d9498e566c66ff7ad9,5.5,Cafés,4bf58dd8d48988d16d941735,domain brasserie,"181 Domain Rd, South Yarra",3141,Melbourne,-37.834048,144.982148,Royal Botanic Gardens,-37.830938,144.979877
49,5b1258256eda020039fb1292,7.3,Australian Restaurants,4bf58dd8d48988d169941735,Matilda,159 Domain Road,3141,Melbourne,-37.834154,144.981474,Royal Botanic Gardens,-37.830938,144.979877
50,4b356ce8f964a5200c2d25e3,6.6,Australian Restaurants,4bf58dd8d48988d169941735,Dish,"Royce Hotel, 379 St Kilda Road",3003,Melbourne,-37.83508,144.97535,Royal Botanic Gardens,-37.830938,144.979877
51,4b05874ef964a520928a22e3,6.8,Seafood Restaurants,4bf58dd8d48988d1ce941735,Bacash,175 Domain Rd.,3141,Melbourne,-37.834196,144.98197,Royal Botanic Gardens,-37.830938,144.979877
52,4ce9b4af595cb1f7ba32d014,7,Australian Restaurants,4bf58dd8d48988d169941735,The Botanical,163 Domain Rd.,3141,Melbourne,-37.834042,144.981746,Royal Botanic Gardens,-37.830938,144.979877
53,4b37ec29f964a520b54825e3,5.6,Cafés,4bf58dd8d48988d16d941735,181 Domain Cafe Bar,181 Domain Rd,3141,South Yarra,-37.834059,144.982165,Royal Botanic Gardens,-37.830938,144.979877
54,523149d004930aab6b18701b,8.5,Japanese Restaurants,4bf58dd8d48988d111941735,Ichi Ichi Ku Izakaya,119 Park St,3141,Melbourne,-37.834413,144.982481,Royal Botanic Gardens,-37.830938,144.979877
55,53e34b0d498e2cf5743579d8,7.7,Fried Chicken Joints,4d4ae6fc7a7b7dea34424761,Belle's Hot Chicken,150 Gertrude St,3065,Fitzroy,-37.805995,144.979601,The Everleigh,-37.806079,144.979463
56,56354b95498efa5fcbf63d0f,8.5,Wine Bars,4bf58dd8d48988d123941735,Marion,53 Gertrude St,3065,Fitzroy,-37.805573,144.975816,The Everleigh,-37.806079,144.979463
57,551f23d0498e282ec09b03eb,8.8,Cafés,4bf58dd8d48988d16d941735,Archie's All Day,189 Gertrude St,3065,Fitzroy,-37.806043,144.980926,The Everleigh,-37.806079,144.979463
58,4b0795fef964a520d7fe22e3,8.4,Taco Places,4bf58dd8d48988d151941735,Trippy Taco,234 Gertrude St,3066,Melbourne,-37.806343,144.982368,The Everleigh,-37.806079,144.979463
59,4f482a15e4b08f45dc8aae5c,8.6,Food Trucks,4bf58dd8d48988d1cb941735,Grub Food Van,87-89 Moor St.,3065,Fitzroy,-37.839393,144.998392,The Everleigh,-37.806079,144.979463
60,57e4e621498e1bd79290e00a,7.1,Taco Places,4bf58dd8d48988d151941735,Hotel Jesus,174 Smith St,3066,Melbourne,-37.803383,144.983527,The Everleigh,-37.806079,144.979463
61,4b144253f964a5201aa023e3,4.8,Fast Food Restaurants,4bf58dd8d48988d16e941735,McDonald's,Victoria Pde.,3066,Collingwood,-37.808663,144.982753,The Everleigh,-37.806079,144.979463
62,57345665498eb366ca360e21,9.1,Japanese Restaurants,4bf58dd8d48988d111941735,Neko Neko,83A Smith St,3065,Fitzroy,-37.806306,144.982769,The Everleigh,-37.806079,144.979463
63,5456a199498eada7cea47cef,7.9,Cafés,4bf58dd8d48988d16d941735,Major Major,5 Smith St,3066,Collingwood,-37.808327,144.982636,The Everleigh,-37.806079,144.979463
64,4b05f366f964a5206be622e3,8.9,Bakeries,4bf58dd8d48988d16a941735,N. Lee Bakery,220 Smith St,3066,Collingwood,-37.802466,144.983602,The Everleigh,-37.806079,144.979463
65,4b0b80fcf964a520f33123e3,8.2,Australian Restaurants,4bf58dd8d48988d169941735,Cutler & Co.,55-57 Gertrude St,3065,Fitzroy,-37.805602,144.975972,The Everleigh,-37.806079,144.979463
66,583ed1044f417a56aef6a490,8,Soba Restaurants,55a59bace4b013909087cb27,Shimbashi Soba & Sake Bar,131 Smith St,3065,Fitzroy,-37.80496,144.98303,The Everleigh,-37.806079,144.979463
67,564c3e65498edac5a01e8682,8.4,Wine Bars,4bf58dd8d48988d123941735,Smithward,48 Smith St,3066,Melbourne,-37.806941,144.982936,The Everleigh,-37.806079,144.979463
68,4b120167f964a5201a8823e3,7.7,Cafés,4bf58dd8d48988d16d941735,Two Birds Cafe,31 Peel Street,3066,Collingwood,-37.805198,144.985484,The Everleigh,-37.806079,144.979463
69,5c58e071c36588002c1659c7,8.1,Sake Bars,4bf58dd8d48988d11c941735,Tamura Sake Bar,48 Gertrude Street,3065,Fitzroy,-37.805496,144.975651,The Everleigh,-37.806079,144.979463
70,53dc2f8b498e7c8d0427d010,8.2,Cafés,4bf58dd8d48988d16d941735,Newtown Specialty Coffee,180 Brunswick Street,3065,Melbourne,-37.80211,144.97803,The Everleigh,-37.806079,144.979463
71,58e74aaf6431e55859864e36,8.2,Japanese Restaurants,4bf58dd8d48988d111941735,Papirica,22 Smith St,3066,Melbourne,-37.807113,144.982993,The Everleigh,-37.806079,144.979463
72,4ef1a1972c5b44d26139445c,7.5,Burger Joints,4bf58dd8d48988d16c941735,Huxtaburger,106 Smith St.,3066,Melbourne,-37.805283,144.983176,The Everleigh,-37.806079,144.979463
73,4b0d2625f964a5201d4423e3,8.5,Gastropubs,4bf58dd8d48988d155941735,The Napier Hotel,210 Napier St,3065,Melbourne,-37.801719,144.980216,The Everleigh,-37.806079,144.979463
74,4f88c702e4b047d8498963e9,9.1,Cafés,4bf58dd8d48988d16d941735,South of Johnston,46 Oxford St,3066,Collingwood,-37.805988,144.984556,The Everleigh,-37.806079,144.979463
75,576485a5498ea13a75ef19c2,7.1,Bakeries,4bf58dd8d48988d16a941735,Gontran Cherrier,140 Smith Street,3066,Collingwood,-37.804606,144.983329,The Everleigh,-37.806079,144.979463
76,5614643b498efc8811251be8,8.6,Japanese Restaurants,4bf58dd8d48988d111941735,Ichi Ni Nana Izakaya,2&3/127 Brunswick St,3065,Fitzroy,-37.803757,144.977165,The Everleigh,-37.806079,144.979463
77,4b0f3af9f964a520a16023e3,8,Pubs,4bf58dd8d48988d11b941735,Union Club Hotel,164 Gore St.,3065,Fitzroy,-37.803949,144.98235,The Everleigh,-37.806079,144.979463
78,4ba5a240f964a5203f1839e3,8.5,Pubs,4bf58dd8d48988d11b941735,Rainbow Hotel,27 St David St,3065,Melbourne,-37.800628,144.979333,The Everleigh,-37.806079,144.979463
79,4db234fd6a230187f5f5d7ff,6.2,Cafés,4bf58dd8d48988d16d941735,Museum Cafe,11 Nicholson St.,3053,Carlton,-37.803961,144.972215,The Everleigh,-37.806079,144.979463
80,4b07b521f964a5208dff22e3,7.3,Pubs,4bf58dd8d48988d11b941735,The Grace Darling Hotel,114 Smith St.,3066,Collingwood,-37.804852,144.983312,The Everleigh,-37.806079,144.979463
81,4b058745f964a520138822e3,8.5,Bars,4bf58dd8d48988d116941735,The Builders Arms Hotel,211 Gertrude St,3065,Fitzroy,-37.806184,144.981581,The Everleigh,-37.806079,144.979463
82,52a180b611d2694445fa6488,8.4,Bars,4bf58dd8d48988d116941735,The Catfish,30 Gertrude St,3065,Fitzroy,-37.805558,144.97523,The Everleigh,-37.806079,144.979463
83,531072d8498e0a8b55243152,8.9,Pizza Places,4bf58dd8d48988d1ca941735,Lazerpig,9-11 Peel St,3066,Collingwood,-37.805105,144.984132,The Everleigh,-37.806079,144.979463
84,4df2f469a809141629a10881,8.6,Cafés,4bf58dd8d48988d16d941735,Slowpoke,157 Brunswick St,3065,Fitzroy,-37.802844,144.977725,The Everleigh,-37.806079,144.979463
85,4bbf0166ba9776b0566cfec8,7.8,Malay Restaurants,4bf58dd8d48988d156941735,Blue Chillies,182 Brunswick St,3065,Melbourne,-37.802033,144.977881,The Everleigh,-37.806079,144.979463
86,4b14f0cbf964a52076a723e3,7.8,Cocktail Bars,4bf58dd8d48988d11e941735,Panama Dining Room And Bar,231 Smith St,3065,Fitzroy,-37.802085,144.983646,The Everleigh,-37.806079,144.979463
87,4b0de104f964a520f25123e3,8.1,Japanese Restaurants,4bf58dd8d48988d111941735,Wabi Sabi Salon,94 Smith St,3066,Collingwood,-37.805511,144.983127,The Everleigh,-37.806079,144.979463
88,4b07c5d8f964a520edff22e3,8.4,Pizza Places,4bf58dd8d48988d1ca941735,Ladro,224 Gertrude St,3065,Fitzroy,-37.806288,144.982159,The Everleigh,-37.806079,144.979463
89,532c0d7d498e0adb74fea101,8.4,Vegetarian / Vegan Restaurants,4bf58dd8d48988d1d3941735,Smith & Daughters,175 Brunswick St,3065,Fitzroy,-37.802277,144.977763,The Everleigh,-37.806079,144.979463
90,52ef60fa498e7d0e5c27a123,8.7,Grocery Stores,4bf58dd8d48988d118951735,Broad Bean Organic Grocer,"Shop 3, 26 Fanning St",3006,Southbank,-37.822588,144.966912,National Gallery of Victoria,-37.822483,144.969304
91,4b2ec8eaf964a520a1e624e3,7.8,Bars,4bf58dd8d48988d116941735,Belgian Beer Cafe Melbourne,5 Riverside Quay,3006,Southbank,-37.821484,144.964225,National Gallery of Victoria,-37.822483,144.969304
92,4b205240f964a520913024e3,5.9,Australian Restaurants,4bf58dd8d48988d169941735,Bear Brass,"Southgate Precinct, 3 Southgate Ave",3006,Southbank,-37.819814,144.965957,National Gallery of Victoria,-37.822483,144.969304
93,4ec23dc49adfe2b7b73b02a8,8.4,Seafood Restaurants,4bf58dd8d48988d1ce941735,Waterfront Seafood-Bar-Grill,"Ground Floor, Shop 20/3",3006,Southbank,-37.820029,144.965557,National Gallery of Victoria,-37.822483,144.969304
94,52848ec511d2e94c87e3c206,8,Italian Restaurants,4bf58dd8d48988d110941735,Fatto Bar & Cantina,"River Terrace, Arts Centre Melbourne",3004,Melbourne,-37.819709,144.967785,National Gallery of Victoria,-37.822483,144.969304
95,4b05eec5f964a52017e622e3,7.7,Steakhouses,4bf58dd8d48988d1cc941735,The Meat & Wine Co,3 Queens Bridge St.,3006,Southbank,-37.821298,144.961673,National Gallery of Victoria,-37.822483,144.969304
96,4ca4f1818a65bfb75f462b22,6.2,Donut Shops,4bf58dd8d48988d148941735,Spanish Doughnuts,"Shop 2, Flinders Street Station, Cnr Flinders ...",3000,Melbourne,-37.81813,144.96743,National Gallery of Victoria,-37.822483,144.969304
97,4b6e42cef964a520d9b42ce3,5.5,Fast Food Restaurants,4bf58dd8d48988d16e941735,McDonald's,3 Freshwater Pl,3006,Southbank,-37.821128,144.962017,National Gallery of Victoria,-37.822483,144.969304
98,4b11d062f964a520398523e3,7.5,Donut Shops,4bf58dd8d48988d148941735,Walker's Doughnuts,2/26 Elizabeth St,3000,Melbourne,-37.818019,144.96506,National Gallery of Victoria,-37.822483,144.969304
99,5036122fe4b0853eeba6e6ec,7.7,Japanese Restaurants,4bf58dd8d48988d111941735,Saké Restaurant and Bar,100 St Kilda Rd,3000,Melbourne,-37.819594,144.967724,National Gallery of Victoria,-37.822483,144.969304
100,4cfc687592386a31ac9691c9,6.8,Restaurants,4bf58dd8d48988d1c4941735,Ludlow Bar & Dining Room,"Building 3, 6 Riverside Quay",3006,Southbank,-37.820525,144.964032,National Gallery of Victoria,-37.822483,144.969304
101,577f203ccd100392a4377ee4,8,Ice Cream Shops,4bf58dd8d48988d1c9941735,Ben & Jerry's Ice Cream,Flinders Lane,3000,Melbourne,-37.816535,144.96676,National Gallery of Victoria,-37.822483,144.969304
102,4f34c35de4b0d2349da78ad6,6.4,Fast Food Restaurants,4bf58dd8d48988d16e941735,Lord Of The Fries,"Flinders Street Station Concourse, 207-361 Fli...",3000,Melbourne,-37.81814,144.967544,National Gallery of Victoria,-37.822483,144.969304
103,51c0de5b498e3becda4ab395,6,Cafés,4bf58dd8d48988d16d941735,Saporito Cafe,Kavanagh St,3006,Southbank,-37.823075,144.966494,National Gallery of Victoria,-37.822483,144.969304
104,4bd26f23462cb7130c7ddc07,7.6,Hotel Bars,4bf58dd8d48988d1d5941735,Aria Bar & Lounge,1 Southgate Ave.,3006,Melbourne,-37.820443,144.965498,National Gallery of Victoria,-37.822483,144.969304
105,4e7acfa445dd96f1c36a2482,6.7,Cocktail Bars,4bf58dd8d48988d11e941735,Leftbank,Southbank,3006,Melbourne,-37.820872,144.962491,National Gallery of Victoria,-37.822483,144.969304
106,5b811fa8598e64002c4e009c,7.4,Argentinian Restaurants,4bf58dd8d48988d107941735,Asado,6 Riverside Quay,3006,Southbank,-37.821182,144.964206,National Gallery of Victoria,-37.822483,144.969304
107,53e5c9b4498ec28b2456732d,6.9,Burger Joints,4bf58dd8d48988d16c941735,Rocket Burgers And Fries,26 Elizabeth St,3000,Melbourne,-37.818027,144.965017,National Gallery of Victoria,-37.822483,144.969304
108,4eaa3a87d3e3846cbc91ab22,7.2,Dessert Shops,4bf58dd8d48988d1d0941735,Lindt Chocolate Café,Southgate Complex,3006,Southbank,-37.820073,144.965953,National Gallery of Victoria,-37.822483,144.969304
109,501353a2e4b001b338d94465,7.3,Fast Food Restaurants,4bf58dd8d48988d16e941735,Lord Of The Fries,45 Swanston St.,3000,Melbourne,-37.816447,144.96698,National Gallery of Victoria,-37.822483,144.969304
110,4b05874ef964a520b78a22e3,7.4,Australian Restaurants,4bf58dd8d48988d169941735,Melba Restaurant,"The Langham, 1 Southgate Ave",3006,Southbank,-37.820055,144.965476,National Gallery of Victoria,-37.822483,144.969304
111,4b058747f964a5207c8822e3,8.2,Australian Restaurants,4bf58dd8d48988d169941735,Pure South,3 Southgate Ave,3006,Melbourne,-37.820232,144.965259,National Gallery of Victoria,-37.822483,144.969304
112,4f65cd8be4b0ea77ceb1044e,6.8,Bars,4bf58dd8d48988d116941735,Left Bank Melbourne,1 Southbank Blvd.,3006,Southbank,-37.820929,144.962353,National Gallery of Victoria,-37.822483,144.969304
113,501c68d1e4b02330f5bc9615,6.7,Coffee Shops,4bf58dd8d48988d1e0931735,Starbucks,8/2 Elizabeth St,3000,Melbourne,-37.817947,144.964895,National Gallery of Victoria,-37.822483,144.969304
114,54dec54a498ee8f9ab9f05c8,7.2,Spanish Restaurants,4bf58dd8d48988d150941735,Teatro,Southbank Promenade,3000,Southbank,-37.81969,144.967424,National Gallery of Victoria,-37.822483,144.969304
115,4b058747f964a520ad8822e3,7.4,Beer Gardens,4bf58dd8d48988d117941735,Beer DeLuxe,"Federation Square, Swanston St",3000,Melbourne,-37.817082,144.969176,National Gallery of Victoria,-37.822483,144.969304
116,4cafd272aef16dcbe9f4ab54,5.6,Food Courts,4bf58dd8d48988d120951735,Southgate Food Court,3 Southgate Ave.,3006,Southbank,-37.819812,144.966534,National Gallery of Victoria,-37.822483,144.969304
117,57a2f939498e6185b785c5e6,6.6,Italian Restaurants,4bf58dd8d48988d110941735,Criniti's,645 Freshwater Pl,3006,Melbourne,-37.821139,144.962257,National Gallery of Victoria,-37.822483,144.969304
118,4b058747f964a520738822e3,7.2,Italian Restaurants,4bf58dd8d48988d110941735,Tutto Bene,Southgate Ave.,3006,Southbank,-37.820046,144.965892,National Gallery of Victoria,-37.822483,144.969304
119,54e70ab9498e4209b118461c,8.6,Bars,4bf58dd8d48988d116941735,Arbory Bar & Eatery,Flinders Walk,3000,Melbourne,-37.81902,144.966004,National Gallery of Victoria,-37.822483,144.969304
120,4bf4ffe494af2d7f6e313b72,5.8,Cafés,4bf58dd8d48988d16d941735,Time Out Cafe,"Federation Square, Flinders St",3000,Melbourne,-37.817786,144.968116,National Gallery of Victoria,-37.822483,144.969304
121,5375b857498e82eeb4aefdf3,6.7,German Restaurants,4bf58dd8d48988d10d941735,Hophaus,"Shop MR5, Mid-Level Southgate, Southbank Prome...",3006,Southbank,-37.820042,144.965623,National Gallery of Victoria,-37.822483,144.969304
122,4b058747f964a5208b8822e3,7,Pubs,4bf58dd8d48988d11b941735,Young & Jackson,Swanston St,3000,Melbourne,-37.817541,144.967225,National Gallery of Victoria,-37.822483,144.969304
123,4b7df546f964a52022dc2fe3,5.4,Sandwich Places,4bf58dd8d48988d1c5941735,Rhumbas,Southgate Complex,3006,Southbank,-37.819827,144.966294,National Gallery of Victoria,-37.822483,144.969304
124,4b058747f964a520aa8822e3,7.2,Australian Restaurants,4bf58dd8d48988d169941735,Taxi Kitchen,2 Swanston St,3000,Melbourne,-37.818529,144.968235,National Gallery of Victoria,-37.822483,144.969304
125,4cf89c723875b1f7f0c7943c,8.7,Bars,4bf58dd8d48988d116941735,Ponyfish Island,Under the Yarra Pedestrian Bridge,3006,Southbank,-37.819918,144.965021,National Gallery of Victoria,-37.822483,144.969304
126,4b058747f964a520a88822e3,6.1,Bars,4bf58dd8d48988d116941735,Transport Hotel,"Federation Square, 2 Swanston St",3000,Melbourne,-37.818523,144.968439,National Gallery of Victoria,-37.822483,144.969304
127,4b05874ef964a5208a8a22e3,7.1,Japanese Restaurants,4bf58dd8d48988d111941735,Chocolate Buddha,Flinders St.,3000,Melbourne,-37.817952,144.968725,National Gallery of Victoria,-37.822483,144.969304
128,4b0ddddaf964a520a65123e3,7.5,Portuguese Restaurants,4def73e84765ae376e57713a,Nando's,170 Flinders St,3000,Melbourne,-37.817079,144.969022,National Gallery of Victoria,-37.822483,144.969304
129,504c60e9e4b06b3021b76f77,7.4,Steakhouses,4bf58dd8d48988d1cc941735,Breslin,2 Southbank Blvd,3006,Southbank,-37.820713,144.962729,National Gallery of Victoria,-37.822483,144.969304
