Locality,Latitude,Longitude
HAVILLAH,-36.554037,146.82759
MERRIANG,-36.554037,146.82759
MERRIANG SOUTH,-36.554037,146.82759
MUDGEGONGA,-36.554037,146.82759
MYRTLEFORD,-36.554037,146.82759
NUG NUG,-36.554037,146.82759
ROSEWHITE,-36.554037,146.82759
WARANGA SHORES,-36.54807055,145.0911963
RUNNYMEDE,-36.54452949,144.6702395
SHEPPARTON,-36.544462,145.603242
BURRAMBOOT,-36.53002718,144.8317218
WAIL,-36.52995528,142.0867071
BOWMANS FOREST,-36.515712,146.603574
WHOROULY,-36.515712,146.603574
WHOROULY EAST,-36.515712,146.603574
WHOROULY SOUTH,-36.515712,146.603574
BURNEWANG,-36.51553,144.638363
COROP WEST,-36.51553,144.638363
CREEK VIEW,-36.51553,144.638363
ELMORE,-36.51553,144.638363
HUNTER,-36.51553,144.638363
AUCHMORE,-36.515303,144.28053
DRUMMARTIN,-36.515303,144.28053
KAMAROOKA,-36.515303,144.28053
NEILBOROUGH,-36.515303,144.28053
RAYWOOD,-36.515303,144.28053
SUMMERFIELD,-36.515303,144.28053
UPOTIPOTPON,-36.49668169,145.8003272
WARANGA,-36.49176389,145.068314
TOOLAMBA WEST,-36.48360219,145.2688853
BEARS LAGOON,-36.483116,143.886832
BRENANAH,-36.483116,143.886832
BULLABUL,-36.483116,143.886832
GLENALBYN,-36.483116,143.886832
INGLEWOOD,-36.483116,143.886832
JARKLIN,-36.483116,143.886832
KINGOWER,-36.483116,143.886832
KURTING,-36.483116,143.886832
POWLETT PLAINS,-36.483116,143.886832
RHEOLA,-36.483116,143.886832
SALISBURY WEST,-36.483116,143.886832
SERPENTINE,-36.483116,143.886832
TOOLAMBA,-36.479193,145.30098
BERRIMAL,-36.474937,143.586215
BORUNG,-36.474937,143.586215
FENTONS CREEK,-36.474937,143.586215
FERNIHURST,-36.474937,143.586215
FIERY FLAT,-36.474937,143.586215
KURRACA,-36.474937,143.586215
KURRACA WEST,-36.474937,143.586215
MYSIA,-36.474937,143.586215
NINE MILE,-36.474937,143.586215
RICHMOND PLAINS,-36.474937,143.586215
SKINNERS FLAT,-36.474937,143.586215
WEDDERBURN,-36.474937,143.586215
WEDDERBURN JUNCTION,-36.474937,143.586215
WEHLA,-36.474937,143.586215
WOOLSHED FLAT,-36.474937,143.586215
WOOSANG,-36.474937,143.586215
COOMA,-36.464118,145.145217
GILLIESTON,-36.464118,145.145217
GIRGARRE EAST,-36.464118,145.145217
HARSTON,-36.464118,145.145217
MOOROOPNA NORTH WEST,-36.464118,145.145217
TATURA,-36.464118,145.145217
TATURA EAST,-36.464118,145.145217
TOOLAMBA WEST,-36.464118,145.145217
CARAG CARAG,-36.461381,144.976813
STANHOPE,-36.461381,144.976813
STANHOPE SOUTH,-36.461381,144.976813
MYRTLEFORD,-36.455136,146.479489
MINYIP,-36.430131,142.677858
SHEEP HILLS,-36.430131,142.677858
KERGUNYAH SOUTH,-36.42880742,147.0284111
ARCADIA,-36.428694,145.526693
ARCADIA SOUTH,-36.428694,145.526693
COSGROVE,-36.428694,145.526693
COSGROVE SOUTH,-36.428694,145.526693
GRAHAMVALE,-36.428694,145.526693
KARRAMOMUS,-36.428694,145.526693
KIALLA,-36.428694,145.526693
KIALLA EAST,-36.428694,145.526693
KIALLA WEST,-36.428694,145.526693
LEMNOS,-36.428694,145.526693
ORRVALE,-36.428694,145.526693
PINE LODGE,-36.428694,145.526693
SHEPPARTON EAST,-36.428694,145.526693
SHEPPARTON NORTH,-36.428694,145.526693
TAMLEUGH WEST,-36.428694,145.526693
BYRNESIDE,-36.423823,145.178369
BRUARONG,-36.42031113,146.8638108
BOXWOOD,-36.414359,145.937326
CHESNEY VALE,-36.414359,145.937326
GOORAMBAT,-36.414359,145.937326
MAJOR PLAINS,-36.414359,145.937326
STEWARTON,-36.414359,145.937326
LILLIMUR,-36.41273,141.017332
SERVICETON,-36.41273,141.017332
TELOPEA DOWNS,-36.41273,141.017332
GIRGARRE,-36.410186,144.965763
KINYPANIAL,-36.405771,143.810786
KORONG VALE,-36.405771,143.810786
SOUTH KINYPANIAL,-36.405771,143.810786
BONN,-36.40526528,144.7181934
TALLANDOON,-36.40132656,147.2207049
ANTWERP,-36.388628,142.093883
DIMBOOLA,-36.388628,142.093883
TARRANYURK,-36.388628,142.093883
WAIL,-36.388628,142.093883
DOOKIE COLLEGE,-36.385331,145.704473
BENALLA,-36.385144,145.420691
KYABRAM SOUTH,-36.38493145,145.0857804
BENARCH,-36.380853,145.403176
BRANDITT,-36.380853,145.403176
CANIAMBO,-36.380853,145.403176
COLLIVER,-36.380853,145.403176
DUNKIRK,-36.380853,145.403176
SHEPPARTON,-36.380853,145.403176
SHEPPARTON SOUTH,-36.380853,145.403176
MERRIGUM,-36.37708,145.125014
DINGEE,-36.36819,144.206865
KAMAROOKA NORTH,-36.36819,144.206865
POMPAPIEL,-36.36819,144.206865
TANDARRA,-36.36819,144.206865
YALLOOK,-36.36819,144.206865
BAARMUTHA,-36.361056,146.725705
BEECHWORTH,-36.361056,146.725705
HURDLE FLAT,-36.361056,146.725705
MURMUNGEE,-36.361056,146.725705
SILVER CREEK,-36.361056,146.725705
STANLEY,-36.361056,146.725705
WOOLSHED,-36.361056,146.725705
WOORAGEE,-36.361056,146.725705
APPIN PARK,-36.358017,146.330564
WANGARATTA,-36.358017,146.330564
WANGARATTA WEST,-36.358017,146.330564
YARRUNGA,-36.358017,146.330564
YACKANDANDAH,-36.357399,146.842075
MIRAM,-36.352459,141.339702
YARRUNGA,-36.352459,141.339702
BOOLITE,-36.34199038,142.6792298
WANGARATTA,-36.341245,146.338612
BULLIOH,-36.335898,147.35527
JARVIS CREEK,-36.335898,147.35527
TALLANGATTA,-36.335898,147.35527
TALLANGATTA EAST,-36.335898,147.35527
BUNGEET,-36.332254,145.960209
BUNGEET WEST,-36.332254,145.960209
DEVENISH,-36.332254,145.960209
THOONA,-36.332254,145.960209
TALLANGATTA SOUTH,-36.32413828,147.2815733
CUDGEWA,-36.322884,147.769911
NARIEL VALLEY,-36.322884,147.769911
GIL GIL,-36.32166578,143.0409276
BALLENDELLA,-36.321109,144.709543
BAMAWM,-36.321109,144.709543
BAMAWM EXTENSION,-36.321109,144.709543
DIGGORA,-36.321109,144.709543
DIGGORA WEST,-36.321109,144.709543
FAIRY DELL,-36.321109,144.709543
NANNEELLA,-36.321109,144.709543
ROCHESTER,-36.321109,144.709543
ROCHESTER WEST,-36.321109,144.709543
THE SETTLEMENT,-36.321109,144.709543
TIMMERING,-36.321109,144.709543
OSBORNES FLAT,-36.32062937,146.9091366
JEFFCOTT,-36.31902453,143.1383586
ELDORADO,-36.31396,146.51767
AREEGRA,-36.31227,142.968057
BANYENONG,-36.31227,142.968057
BOOLITE,-36.31227,142.968057
CARRON,-36.31227,142.968057
COPE COPE,-36.31227,142.968057
CORACK,-36.31227,142.968057
CORACK EAST,-36.31227,142.968057
DONALD,-36.31227,142.968057
LAEN,-36.31227,142.968057
LAEN EAST,-36.31227,142.968057
LAEN NORTH,-36.31227,142.968057
LAKE BULOKE,-36.31227,142.968057
LAWLER,-36.31227,142.968057
LITCHFIELD,-36.31227,142.968057
RICH AVON,-36.31227,142.968057
RICH AVON EAST,-36.31227,142.968057
RICH AVON WEST,-36.31227,142.968057
SWANWATER WEST,-36.31227,142.968057
CONGUPNA,-36.307936,145.46296
CHARLEROI,-36.304285,147.123674
HUON,-36.304285,147.123674
RED BLUFF,-36.304285,147.123674
SANDY CREEK,-36.304285,147.123674
ARDMONA,-36.287306,145.260653
COOMBOONA,-36.287306,145.260653
MOOROOPNA,-36.287306,145.260653
MOOROOPNA NORTH,-36.287306,145.260653
UNDERA,-36.287306,145.260653
KYABRAM,-36.284584,145.082735
LANCASTER,-36.284584,145.082735
MOUNT SCOBIE,-36.284584,145.082735
ST GERMAINS,-36.284584,145.082735
TARIPTA,-36.284584,145.082735
WYUNA,-36.284584,145.082735
WYUNA EAST,-36.284584,145.082735
BARRAKEE,-36.2835,143.364316
BUCKRABANYULE,-36.2835,143.364316
CHARLTON,-36.2835,143.364316
JEFFCOTT,-36.2835,143.364316
JEFFCOTT NORTH,-36.2835,143.364316
LAKE MARMAL,-36.2835,143.364316
NAREEWILLOCK,-36.2835,143.364316
TEDDYWADDY,-36.2835,143.364316
TEDDYWADDY WEST,-36.2835,143.364316
TERRAPPEE,-36.2835,143.364316
WOOROONOOK,-36.2835,143.364316
WYCHITELLA,-36.2835,143.364316
WYCHITELLA NORTH,-36.2835,143.364316
YEUNGROON,-36.2835,143.364316
YEUNGROON EAST,-36.2835,143.364316
KYVALLEY,-36.28071633,145.0055758
MILLOO,-36.266642,144.257135
PIAVELLA,-36.266642,144.257135
PRAIRIE,-36.266642,144.257135
TENNYSON,-36.266642,144.257135
JEFFCOTT NORTH,-36.26284609,143.0680468
AILSA,-36.257725,142.387341
ANGIP,-36.257725,142.387341
AUBREY,-36.257725,142.387341
BANGERANG,-36.257725,142.387341
CANNUM,-36.257725,142.387341
CRYMELON,-36.257725,142.387341
KELLALAC,-36.257725,142.387341
LAH,-36.257725,142.387341
WARRACKNABEAL,-36.257725,142.387341
WILKUR,-36.257725,142.387341
WILLENABRINA,-36.257725,142.387341
LOCKINGTON,-36.256251,144.515589
DOOKIE,-36.247446,145.704042
MOUNT MAJOR,-36.247446,145.704042
NALINGA,-36.247446,145.704042
WATTVILLE,-36.247446,145.704042
YABBA NORTH,-36.247446,145.704042
YABBA SOUTH,-36.247446,145.704042
YOUANMITE,-36.247446,145.704042
WAGGARANDALL,-36.24491655,145.7669016
ALMONDS,-36.242443,145.957776
LAKE ROWAN,-36.242443,145.957776
PELLUEBLA,-36.242443,145.957776
ST JAMES,-36.242443,145.957776
WAGGARANDALL,-36.242443,145.957776
YUNDOOL,-36.242443,145.957776
CORNELIA CREEK,-36.231961,144.87573
KOYUGA,-36.231961,144.87573
STRATHALLAN,-36.231961,144.87573
KANIVA,-36.226015,141.101929
BUNBARTHA,-36.224186,145.440315
INVERGORDON SOUTH,-36.224186,145.440315
KATANDRA,-36.224186,145.440315
KATANDRA WEST,-36.224186,145.440315
MARIONVALE,-36.224186,145.440315
MARUNGI,-36.224186,145.440315
TALLYGAROOPNA,-36.224186,145.440315
ZEERUST,-36.224186,145.440315
GRANITE FLAT,-36.21412082,143.1316318
KOYUGA SOUTH,-36.206055,144.961183
KY VALLEY,-36.206055,144.961183
KY WEST,-36.206055,144.961183
TONGALA,-36.206055,144.961183
YAMBUNA,-36.206055,144.961183
OLD TALLANGATTA,-36.20193851,147.249954
TEDDYWADDY WEST,-36.19667451,143.2226665
TEDDYWADDY,-36.19508429,143.3240251
KOTTA,-36.182336,144.511713
BAMAWM EXTENSION,-36.18096611,144.6014151
CHILTERN,-36.180787,146.604622
CHILTERN VALLEY,-36.180787,146.604622
CORNISHTOWN,-36.180787,146.604622
INDIGO,-36.180787,146.604622
BORALMA,-36.174271,146.428656
LILLIPUT,-36.174271,146.428656
NORONG,-36.174271,146.428656
SPRINGHURST,-36.174271,146.428656
MASSEY,-36.17028,142.766588
MORTON PLAINS,-36.17028,142.766588
WARMUR,-36.17028,142.766588
WATCHEM,-36.17028,142.766588
WATCHEM WEST,-36.17028,142.766588
CAMPASPE WEST,-36.168997,144.728806
ECHUCA,-36.168997,144.728806
ECHUCA EAST,-36.168997,144.728806
ECHUCA SOUTH,-36.168997,144.728806
ECHUCA VILLAGE,-36.168997,144.728806
ECHUCA WEST,-36.168997,144.728806
KANYAPELLA,-36.168997,144.728806
MCEVOYS,-36.168997,144.728806
PATHO,-36.168997,144.728806
PATHO WEST,-36.168997,144.728806
ROSLYNMEAD,-36.168997,144.728806
SIMMIE,-36.168997,144.728806
WHARPARILLA,-36.168997,144.728806
CHIRRIP,-36.16805671,143.1280301
CALIVIL,-36.164865,144.297958
MITIAMO,-36.164865,144.297958
PINE GROVE,-36.164865,144.297958
PINE GROVE EAST,-36.164865,144.297958
TERRICK TERRICK EAST,-36.164865,144.297958
BANDIANA,-36.150678,146.919493
BANDIANA MILPO,-36.150678,146.919493
GEORGES CREEK,-36.15063277,147.2581548
BOOMAHNOOMOONAH,-36.148922,145.959015
TUNGAMAH,-36.148922,145.959015
WILBY,-36.148922,145.959015
YOUARANG,-36.148922,145.959015
KAARIMBA,-36.142596,145.30827
MUNDOONA,-36.142596,145.30827
WUNGHNU,-36.142596,145.30827
BANDIANA,-36.13591208,146.9307559
WEST WODONGA,-36.135717,146.864361
WODONGA,-36.135717,146.864361
WODONGA PLAZA,-36.135717,146.864361
KOETONG,-36.132613,147.49344
JEPARIT,-36.13191,141.940764
LAKE HINDMARSH,-36.13191,141.940764
DURHAM OX,-36.128029,143.917515
BARNAWARTHA,-36.119195,146.717193
BARNAWARTHA NORTH,-36.119195,146.717193
INDIGO UPPER,-36.119195,146.717193
INDIGO VALLEY,-36.119195,146.717193
DRUMANURE,-36.093878,145.479471
INVERGORDON,-36.093878,145.479471
NARING,-36.093878,145.479471
NUMURKAH,-36.093878,145.479471
BRIM,-36.092132,142.446015
BARNAWARTHA NORTH,-36.08708986,146.7480309
KATAMATITE,-36.082665,145.688671
KATAMATITE EAST,-36.082665,145.688671
BARRAPORT,-36.079335,143.744455
BARRAPORT WEST,-36.079335,143.744455
BOORT,-36.079335,143.744455
CANARY ISLAND,-36.079335,143.744455
CATUMNAL,-36.079335,143.744455
GREDGWIN,-36.079335,143.744455
LEAGHUR,-36.079335,143.744455
MINMINDIE,-36.079335,143.744455
YANDO,-36.079335,143.744455
BROUGHTON,-36.074144,141.538074
GERANG GERUNG,-36.074144,141.538074
GLENLEE,-36.074144,141.538074
KIATA,-36.074144,141.538074
LAWLOIT,-36.074144,141.538074
LITTLE DESERT,-36.074144,141.538074
LORQUON,-36.074144,141.538074
NETHERBY,-36.074144,141.538074
NHILL,-36.074144,141.538074
YANAC,-36.074144,141.538074
BURRAMINE SOUTH,-36.07318482,145.856688
BUNGULUKE,-36.07096,143.241334
DUMOSA,-36.07096,143.241334
GLENLOTH,-36.07096,143.241334
GLENLOTH EAST,-36.07096,143.241334
THALIA,-36.07096,143.241334
TOWANINNY,-36.07096,143.241334
TOWANINNY SOUTH,-36.07096,143.241334
WYCHEPROOF,-36.07096,143.241334
WYCHEPROOF SOUTH,-36.07096,143.241334
TINTALDRA,-36.070928,147.942058
TORRUMBARRY,-36.062544,144.46276
BOORHAMAN NORTH,-36.056449,146.470638
BRIMIN,-36.056449,146.470638
BROWNS PLAINS,-36.056449,146.470638
DUGAYS BRIDGE,-36.056449,146.470638
GOORAMADDA,-36.056449,146.470638
GREAT SOUTHERN,-36.056449,146.470638
LAKE MOODEMERE,-36.056449,146.470638
NORONG CENTRAL,-36.056449,146.470638
PRENTICE NORTH,-36.056449,146.470638
RUTHERGLEN,-36.056449,146.470638
BALD ROCK,-36.055725,144.159028
GLADFIELD,-36.055725,144.159028
JUNGABURRA,-36.055725,144.159028
LODDON VALE,-36.055725,144.159028
MINCHA,-36.055725,144.159028
MOLOGA,-36.055725,144.159028
PYRAMID HILL,-36.055725,144.159028
SYLVATERRE,-36.055725,144.159028
TERRICK TERRICK,-36.055725,144.159028
YARRAWALLA,-36.055725,144.159028
BATHUMI,-36.051782,145.974755
BOOSEY,-36.051782,145.974755
BUNDALONG,-36.051782,145.974755
BUNDALONG SOUTH,-36.051782,145.974755
ESMOND,-36.051782,145.974755
TELFORD,-36.051782,145.974755
YARRAWONGA,-36.051782,145.974755
YARRAWONGA SOUTH,-36.051782,145.974755
WAAIA,-36.050686,145.329026
YALCA,-36.050686,145.329026
BURROWYE,-36.035908,147.667373
GUYS FOREST,-36.035908,147.667373
WALWA,-36.035908,147.667373
KOTUPNA,-36.03202,145.246572
NATHALIA,-36.03202,145.246572
YIELIMA,-36.03202,145.246572
ALLANS FLAT,-36.027154,147.880991
BARANDUDA,-36.027154,147.880991
BELLBRIDGE,-36.027154,147.880991
BERRINGAMA,-36.027154,147.880991
BETHANGA,-36.027154,147.880991
BONEGILLA,-36.027154,147.880991
BUNGIL,-36.027154,147.880991
CASTLE CREEK,-36.027154,147.880991
CORAL BANK,-36.027154,147.880991
DEDERANG,-36.027154,147.880991
EBDEN,-36.027154,147.880991
GATEWAY ISLAND,-36.027154,147.880991
GLEN CREEK,-36.027154,147.880991
GUNDOWRING,-36.027154,147.880991
HUME WEIR,-36.027154,147.880991
HUON CREEK,-36.027154,147.880991
KANCOONA,-36.027154,147.880991
KANCOONA SOUTH,-36.027154,147.880991
KERGUNYAH,-36.027154,147.880991
KIEWA,-36.027154,147.880991
KILLARA,-36.027154,147.880991
LENEVA,-36.027154,147.880991
LONE PINE,-36.027154,147.880991
LUCYVALE,-36.027154,147.880991
MONGANS BRIDGE,-36.027154,147.880991
MOUNT ALFRED,-36.027154,147.880991
RUNNING CREEK,-36.027154,147.880991
STAGHORN FLAT,-36.027154,147.880991
TALGARNO,-36.027154,147.880991
TANGAMBALANGA,-36.027154,147.880991
THOLOGOLONG,-36.027154,147.880991
UPPER GUNDOWRING,-36.027154,147.880991
WODONGA FORWARD,-36.027154,147.880991
BARMAH,-36.021295,145.047253
LOWER MOIRA,-36.021295,145.047253
PICOLA,-36.021295,145.047253
PICOLA WEST,-36.021295,145.047253
CARLYLE,-36.018771,146.415927
WAHGUNYAH,-36.018771,146.415927
PINE MOUNTAIN,-36.01189247,147.8327575
KATUNGA,-36.00978,145.486015
BURRAMINE,-36.00973295,145.882739
CARLYLE,-36.00913619,146.4848179
JERUK,-36.00182588,143.4513232
MOUNT ALFRED,-36.00067772,147.6313053
REEDY DAM,-35.9579551,142.6453073
NINYEUNOOK,-35.95739202,143.4213318
COBRAM,-35.955363,145.631874
GUNBOWER,-35.945748,144.383334
COBRAM,-35.945353,145.632682
COBRAM EAST,-35.945353,145.632682
KOONOOMOO,-35.945353,145.632682
MUCKATAH,-35.945353,145.632682
YARROWEYAH,-35.945353,145.632682
HORFIELD,-35.931669,144.262942
LEITCHVILLE,-35.931669,144.262942
BEULAH,-35.918885,142.441984
KENMARE,-35.918885,142.441984
BALLAPUR,-35.901765,142.890804
BIRCHIP,-35.901765,142.890804
BIRCHIP WEST,-35.901765,142.890804
CURYO,-35.901765,142.890804
JIL JIL,-35.901765,142.890804
KARYRIE,-35.901765,142.890804
KINNABULLA,-35.901765,142.890804
MARLBED,-35.901765,142.890804
NARRAPORT,-35.901765,142.890804
REEDY DAM,-35.901765,142.890804
WHIRILY,-35.901765,142.890804
BEARII,-35.89718,145.428306
MYWEE,-35.89718,145.428306
STRATHMERTON,-35.89718,145.428306
ULUPNA,-35.89718,145.428306
CANNIE,-35.89277,143.45008
NINYEUNOOK,-35.89277,143.45008
OAKVALE,-35.89277,143.45008
QUAMBATOOK,-35.89277,143.45008
ROSEBERY,-35.83347402,142.4214713
KALPIENUNG,-35.824259,143.232677
NULLAWIL,-35.824259,143.232677
BURKES BRIDGE,-35.809462,144.184089
COHUNA,-35.809462,144.184089
CULLEN,-35.809462,144.184089
DALTONS BRIDGE,-35.809462,144.184089
GANNAWARRA,-35.809462,144.184089
KEELY,-35.809462,144.184089
MACORNA NORTH,-35.809462,144.184089
MCMILLANS,-35.809462,144.184089
MEAD,-35.809462,144.184089
MINCHA WEST,-35.809462,144.184089
WEE WEE RUP,-35.809462,144.184089
APPIN,-35.767974,143.769445
APPIN SOUTH,-35.767974,143.769445
BAEL BAEL,-35.767974,143.769445
BENJEROOP,-35.767974,143.769445
BUDGERUM EAST,-35.767974,143.769445
CAPELS CROSSING,-35.767974,143.769445
DINGWALL,-35.767974,143.769445
EAST YEOBURN,-35.767974,143.769445
FAIRLEY,-35.767974,143.769445
GONN CROSSING,-35.767974,143.769445
KERANG,-35.767974,143.769445
KERANG EAST,-35.767974,143.769445
KOROOP,-35.767974,143.769445
LAKE MERAN,-35.767974,143.769445
MACORNA,-35.767974,143.769445
MEERING WEST,-35.767974,143.769445
MILNES BRIDGE,-35.767974,143.769445
MURRABIT,-35.767974,143.769445
MURRABIT WEST,-35.767974,143.769445
MYALL,-35.767974,143.769445
MYSTIC PARK,-35.767974,143.769445
NORMANVILLE,-35.767974,143.769445
PINE VIEW,-35.767974,143.769445
REEDY LAKE,-35.767974,143.769445
SANDHILL LAKE,-35.767974,143.769445
TEAL POINT,-35.767974,143.769445
TRAGOWEL,-35.767974,143.769445
WANDELLA,-35.767974,143.769445
WESTBY,-35.767974,143.769445
TITTYBONG,-35.75270861,143.363426
SUTTON,-35.73285433,142.9735632
ALBACUTYA,-35.727789,141.930872
RAINBOW,-35.727789,141.930872
YAAPEET,-35.727789,141.930872
HOPETOUN,-35.7157,142.329159
HOPEVALE,-35.7157,142.329159
YARTO,-35.7157,142.329159
BANYAN,-35.711533,142.671962
WATCHUPGA,-35.711533,142.671962
WILLANGIE,-35.711533,142.671962
WOOMELANG,-35.711533,142.671962
CULGOA,-35.701439,143.152747
WARNE,-35.701439,143.152747
COKUM,-35.700788,143.406398
LALBERT,-35.700788,143.406398
TITYBONG,-35.700788,143.406398
WANGIE,-35.691824,143.2608071
KOONDROOK,-35.639761,144.094672
BEAUCHAMP,-35.628333,143.78521
LAKE CHARM,-35.628333,143.78521
BEAUCHAMP,-35.62576908,143.6250386
BIG DESERT,-35.62103426,141.4849679
BERRIWILLOCK,-35.616408,142.943814
BOIGBEAT,-35.616408,142.943814
SPRINGFIELD,-35.616408,142.943814
MURNUNGIN,-35.61436535,143.2411218
SPRINGFIELD,-35.57476437,143.1143327
MYALL,-35.53651946,142.7557043
CHINANGIN,-35.51717216,143.1754083
LASCELLES,-35.515627,142.616079
TRESCO,-35.509635,143.66458
GOWANFORD,-35.487989,143.14445
ULTIMA,-35.487989,143.14445
WAITCHIE,-35.487989,143.14445
TURRIFF,-35.47089941,142.4522756
SPEED,-35.435634,142.427118
TURRIFF EAST,-35.435634,142.427118
PATCHEWOLLOCK,-35.434099,142.218273
ULTIMA EAST,-35.43230862,143.3741381
LAKE BOGA,-35.431026,143.637617
TRESCO WEST,-35.431026,143.637617
CARINA,-35.39199,141.121226
MURRAYVILLE,-35.39199,141.121226
BIMBOURIE,-35.384557,142.839304
LAKE TYRRELL,-35.384557,142.839304
MITTYACK,-35.384557,142.839304
NANDALY,-35.384557,142.839304
NINDA,-35.384557,142.839304
NYARRIN,-35.384557,142.839304
SEA LAKE,-35.384557,142.839304
TYRRELL,-35.384557,142.839304
TYRRELL DOWNS,-35.384557,142.839304
STRATEN,-35.37975184,142.5763552
SWAN HILL WEST,-35.35616986,143.3980395
CASTLE DONNINGTON,-35.348388,143.336906
CHILLINGOLLAH,-35.348388,143.336906
FISH POINT,-35.348388,143.336906
GOSCHEN,-35.348388,143.336906
KUNAT,-35.348388,143.336906
MEATIAN,-35.348388,143.336906
NOWIE,-35.348388,143.336906
NYRRABY,-35.348388,143.336906
PIRA,-35.348388,143.336906
SWAN HILL,-35.348388,143.336906
SWAN HILL PIONEER,-35.348388,143.336906
WINLATON,-35.348388,143.336906
TEMPY,-35.332477,142.425302
TYENNA,-35.32433058,142.5758665
WOORINEN SOUTH,-35.29429,143.470325
POLISBET,-35.27926115,143.1473395
PIER MILAN,-35.23730832,142.6920283
BEVERFORD,-35.235708,143.493525
WOORINEN,-35.228436,143.441248
WOORINEN NORTH,-35.228436,143.441248
COWANGIE,-35.204199,141.385876
NYAH WEST,-35.202752,143.351682
VINIFERA,-35.202209,143.394092
GERAHMIN,-35.17251379,142.79978
LINGA,-35.155031,141.680385
UNDERBOOL,-35.155031,141.680385
MITTYACK,-35.15426089,142.6222683
NYAH,-35.138155,143.346028
MIRALIE,-35.123806,143.327682
TOWAN,-35.123806,143.327682
WOOD WOOD,-35.123806,143.327682
PANITYA,-35.12099315,141.0200955
WALPEUP,-35.120596,142.035659
BULGA,-35.114021,143.792594
MURRAWEE,-35.114021,143.792594
MURRAYDALE,-35.114021,143.792594
PENTAL ISLAND,-35.114021,143.792594
TYNTYNDER,-35.114021,143.792594
TYNTYNDER SOUTH,-35.114021,143.792594
ULTIMA EAST,-35.114021,143.792594
BOLTON,-35.060163,142.850456
CHINKAPOOK,-35.060163,142.850456
COCAMBA,-35.060163,142.850456
MANANGATANG,-35.060163,142.850456
TUROAR,-35.060163,142.850456
WINNAMBOOL,-35.060163,142.850456
KENLEY,-34.965359,143.189786
KOOLOONONG,-34.965359,143.189786
LAKE POWELL,-34.965359,143.189786
NARRUNG,-34.965359,143.189786
NATYA,-34.965359,143.189786
PIANGIL,-34.965359,143.189786
BOINKA,-34.911674,142.206711
KULWIN,-34.911674,142.206711
OUYEN,-34.911674,142.206711
TORRITA,-34.911674,142.206711
TUTYE,-34.911674,142.206711
WANDOWN,-34.82232378,142.9427595
ANNUELLO,-34.766049,142.820973
BANNERTON,-34.766049,142.820973
HAPPY VALLEY,-34.766049,142.820973
LIPAROO,-34.766049,142.820973
ROBINVALE,-34.766049,142.820973
TOL TOL,-34.766049,142.820973
WEMEN,-34.766049,142.820973
BOUNDARY BEND,-34.729742,143.143231
MURRAY-SUNSET,-34.70931565,141.4764416
ROBINVALE IRRIGATION DISTRICT SECTION E,-34.664554,142.759585
ROBINVALE IRRIGATION DISTRICT SECTION D,-34.636393,142.75566
ROBINVALE IRRIGATION DISTRICT SECTION C,-34.626246,142.730687
ROBINVALE IRRIGATION DISTRICT SECTION B,-34.612077,142.789595
CARWARP,-34.486406,142.348315
COLIGNAN,-34.486406,142.348315
IRAAK,-34.486406,142.348315
NANGILOC,-34.486406,142.348315
MERINGUR,-34.389148,141.334798
WERRIMULL,-34.386949,141.388479
MERRINEE,-34.370179,141.801957
RED CLIFFS,-34.307094,142.187995
CARDROSS,-34.287804,142.144177
SUNNYCLIFFS,-34.286644,142.186246
CULLULLERAINE,-34.277724,141.592628
HATTAH,-34.243279,142.100896
KOORLONG,-34.243279,142.100896
MILDURA CENTRE PLAZA,-34.243279,142.100896
MILDURA SOUTH,-34.243279,142.100896
NICHOLS POINT,-34.243279,142.100896
IRYMPLE,-34.238385,142.172516
MILDURA,-34.1931,142.154161
MILDURA EAST,-34.1931,142.154161
MILDURA WEST,-34.1931,142.154161
MURRAY LOCK NO 9,-34.192418,141.597936
BIRDWOODTON,-34.180532,142.004192
CABARITA,-34.180532,142.004192
MERBEIN,-34.180532,142.004192
MERBEIN SOUTH,-34.180532,142.004192
MERBEIN WEST,-34.180532,142.004192
WARGAN,-34.180532,142.004192
YELTA,-34.180532,142.004192
NEDS CORNER,-34.130253,141.326064
LINDSAY POINT,-34.089735,141.596797
